Date,Open,High,Low,Close,Adj Close,Volume
2019-08-29,1285.839966,1294.380005,1283.359985,1291.770020,1291.770020,3176190000
2019-08-30,1297.209961,1299.030029,1286.040039,1292.380005,1292.380005,3008450000
2019-09-03,1284.689941,1286.949951,1276.670044,1282.959961,1282.959961,3426790000
2019-09-04,1290.930054,1298.209961,1289.760010,1297.530029,1297.530029,3163260000
2019-09-05,1307.959961,1319.819946,1307.959961,1315.510010,1315.510010,3890700000
2019-09-06,1317.130005,1318.579956,1312.680054,1315.729980,1315.729980,3208280000
2019-09-09,1320.099976,1320.709961,1312.550049,1316.780029,1316.780029,4002890000
2019-09-10,1313.219971,1317.479980,1308.020020,1317.439941,1317.439941,4390770000
2019-09-11,1318.469971,1327.869995,1316.560059,1327.869995,1327.869995,3927550000
2019-09-12,1331.540039,1337.859985,1327.810059,1331.979980,1331.979980,3791860000
2019-09-13,1332.270020,1334.420044,1328.739990,1330.969971,1330.969971,3520060000
2019-09-16,1326.060059,1327.619995,1321.420044,1324.300049,1324.300049,4274640000
2019-09-17,1323.369995,1327.390015,1322.150024,1327.119995,1327.119995,3671840000
2019-09-18,1325.150024,1328.939941,1315.660034,1328.119995,1328.119995,3435540000
2019-09-19,1329.959961,1335.550049,1326.839966,1328.660034,1328.660034,3251290000
2019-09-20,1329.339966,1333.130005,1318.479980,1321.699951,1321.699951,6094740000
2019-09-23,1318.300049,1324.569946,1317.329956,1321.209961,1321.209961,3186590000
2019-09-24,1326.099976,1328.719971,1305.189941,1308.760010,1308.760010,3868160000
2019-09-25,1310.420044,1320.939941,1303.099976,1318.619995,1318.619995,3318870000
2019-09-26,1318.780029,1318.810059,1307.969971,1313.959961,1313.959961,3077240000
2019-09-27,1317.959961,1318.739990,1301.500000,1308.660034,1308.660034,3243650000
2019-09-30,1311.050049,1318.510010,1311.050049,1315.250000,1315.250000,3247610000
2019-10-01,1318.400024,1323.569946,1300.150024,1300.680054,1300.680054,3558040000
2019-10-02,1294.469971,1294.469971,1271.709961,1276.910034,1276.910034,3912520000
2019-10-03,1276.400024,1287.969971,1262.810059,1287.739990,1287.739990,3503640000
2019-10-04,1291.510010,1307.819946,1291.500000,1306.989990,1306.989990,2990830000
2019-10-07,1303.609985,1311.369995,1300.229980,1301.930054,1301.930054,2940140000
2019-10-08,1294.270020,1297.540039,1282.589966,1282.819946,1282.819946,3356450000
2019-10-09,1290.390015,1298.500000,1288.750000,1294.119995,1294.119995,2726820000
2019-10-10,1293.739990,1307.550049,1293.219971,1302.410034,1302.410034,3217250000
2019-10-11,1313.229980,1325.719971,1313.229980,1315.770020,1315.770020,3580460000
2019-10-14,1313.930054,1317.810059,1312.760010,1314.560059,1314.560059,2557020000
2019-10-15,1317.729980,1332.290039,1317.729980,1328.430054,1328.430054,3340740000
2019-10-16,1325.869995,1329.969971,1324.660034,1326.729980,1326.729980,3222570000
2019-10-17,1331.209961,1334.810059,1326.699951,1329.819946,1329.819946,3115960000
2019-10-18,1329.229980,1330.599976,1317.989990,1321.609985,1321.609985,3264290000
2019-10-21,1325.729980,1331.849976,1325.729980,1331.589966,1331.589966,3271620000
2019-10-22,1333.790039,1336.599976,1327.109985,1327.589966,1327.589966,3523890000
2019-10-23,1327.180054,1331.079956,1325.130005,1330.969971,1330.969971,3392870000
2019-10-24,1336.060059,1336.880005,1329.150024,1333.219971,1333.219971,3692600000
2019-10-25,1329.130005,1342.849976,1328.619995,1340.719971,1340.719971,3370370000
2019-10-28,1345.349976,1352.239990,1345.349976,1350.569946,1350.569946,3521230000
2019-10-29,1349.280029,1351.829956,1345.000000,1345.849976,1345.849976,3589930000
2019-10-30,1348.140015,1353.699951,1342.880005,1351.829956,1351.829956,3776030000
2019-10-31,1353.880005,1353.880005,1343.349976,1349.760010,1349.760010,4139280000
2019-11-01,1354.599976,1363.069946,1354.599976,1363.030029,1363.030029,3930200000
2019-11-04,1367.829956,1372.680054,1367.790039,1369.369995,1369.369995,4146850000
2019-11-05,1370.979980,1371.890015,1367.079956,1369.109985,1369.109985,4486130000
2019-11-06,1369.160034,1370.949951,1365.089966,1369.790039,1369.790039,4458190000
2019-11-07,1374.119995,1380.640015,1372.319946,1374.800049,1374.800049,4144640000
2019-11-08,1373.430054,1379.109985,1369.689941,1379.109985,1379.109985,3499150000
2019-11-11,1373.829956,1377.060059,1371.239990,1376.640015,1376.640015,3035530000
2019-11-12,1377.329956,1383.380005,1375.160034,1378.609985,1378.609985,3466010000
2019-11-13,1375.780029,1380.739990,1373.010010,1378.839966,1378.839966,3509280000
2019-11-14,1377.010010,1379.180054,1372.069946,1378.339966,1378.339966,3276070000
2019-11-15,1382.760010,1388.810059,1381.520020,1388.810059,1388.810059,3335650000
2019-11-18,1388.010010,1391.500000,1384.079956,1390.319946,1390.319946,3436690000
2019-11-19,1392.420044,1392.560059,1385.410034,1387.589966,1387.589966,3590070000
2019-11-20,1385.500000,1387.099976,1374.079956,1382.010010,1382.010010,4034890000
2019-11-21,1381.719971,1383.869995,1376.459961,1381.290039,1381.290039,3720560000
2019-11-22,1384.109985,1385.880005,1379.869995,1384.810059,1384.810059,3226780000
2019-11-25,1388.109985,1395.119995,1388.109985,1395.000000,1395.000000,3511530000
2019-11-26,1396.270020,1398.959961,1394.390015,1397.760010,1397.760010,4595590000
2019-11-27,1400.239990,1404.630005,1399.439941,1404.150024,1404.150024,3033090000
2019-11-29,1401.280029,1402.890015,1398.089966,1398.630005,1398.630005,1743020000
2019-12-02,1400.209961,1400.709961,1384.420044,1387.380005,1387.380005,3268740000
2019-12-03,1375.099976,1378.569946,1366.550049,1377.760010,1377.760010,3653390000
2019-12-04,1382.989990,1389.030029,1381.739990,1386.449951,1386.449951,3695030000
2019-12-05,1389.750000,1390.010010,1382.170044,1388.579956,1388.579956,3355750000
2019-12-06,1395.979980,1404.099976,1395.979980,1402.310059,1402.310059,3479480000
2019-12-09,1400.300049,1405.359985,1398.040039,1398.339966,1398.339966,3345990000
2019-12-10,1397.780029,1401.050049,1392.880005,1396.760010,1396.760010,3343790000
2019-12-11,1398.160034,1401.989990,1397.089966,1400.829956,1400.829956,3252540000
2019-12-12,1400.359985,1416.500000,1399.219971,1412.560059,1412.560059,3990690000
2019-12-13,1412.229980,1419.280029,1408.069946,1413.619995,1413.619995,3736870000
2019-12-16,1419.979980,1427.180054,1419.979980,1423.849976,1423.849976,4051790000
2019-12-17,1425.800049,1427.540039,1424.359985,1425.140015,1425.140015,3837540000
2019-12-18,1425.989990,1428.010010,1423.079956,1423.079956,1423.079956,4014080000
2019-12-19,1423.420044,1429.939941,1423.420044,1429.910034,1429.910034,3720450000
2019-12-20,1439.550049,1440.339966,1434.420044,1435.650024,1435.650024,6454270000
2019-12-23,1437.670044,1439.650024,1437.260010,1438.000000,1438.000000,3060610000
2019-12-24,1438.449951,1438.989990,1436.209961,1437.099976,1437.099976,1296540000
2019-12-26,1438.790039,1447.359985,1438.790039,1447.270020,1447.270020,2160680000
2019-12-27,1450.819946,1451.719971,1444.829956,1447.469971,1447.469971,2428670000
2019-12-30,1447.630005,1448.119995,1436.239990,1438.140015,1438.140015,3013290000
2019-12-31,1435.069946,1442.619995,1433.290039,1442.170044,1442.170044,2893810000
2020-01-02,1448.489990,1458.300049,1446.439941,1458.130005,1458.130005,3458250000
2020-01-03,1443.229980,1452.819946,1440.780029,1446.479980,1446.479980,3461290000
2020-01-06,1437.770020,1453.099976,1436.229980,1452.810059,1452.810059,3674070000
2020-01-07,1450.939941,1451.420044,1446.329956,1447.359985,1447.359985,3420380000
2020-01-08,1447.530029,1461.880005,1446.729980,1455.489990,1455.489990,3720890000
2020-01-09,1462.140015,1466.760010,1460.910034,1466.469971,1466.469971,3638390000
2020-01-10,1469.810059,1470.819946,1460.099976,1462.069946,1462.069946,3212970000
2020-01-13,1465.229980,1473.109985,1463.540039,1473.109985,1473.109985,3456380000
2020-01-14,1472.060059,1475.150024,1467.130005,1469.520020,1469.520020,3665130000
2020-01-15,1469.530029,1476.619995,1468.180054,1472.229980,1472.229980,3716840000
2020-01-16,1478.569946,1483.680054,1477.680054,1483.510010,1483.510010,3535080000
2020-01-17,1487.260010,1489.810059,1484.150024,1489.619995,1489.619995,3698170000
2020-01-21,1486.030029,1490.050049,1483.709961,1485.680054,1485.680054,4105340000
2020-01-22,1489.729980,1493.109985,1486.130005,1486.699951,1486.699951,3619850000
2020-01-23,1484.790039,1488.040039,1478.469971,1487.219971,1487.219971,3764860000
2020-01-24,1491.079956,1491.630005,1468.640015,1474.439941,1474.439941,3707130000
2020-01-27,1450.699951,1458.420044,1445.339966,1451.199951,1451.199951,3823100000
2020-01-28,1456.170044,1469.760010,1455.339966,1465.560059,1465.560059,3526720000
2020-01-29,1473.270020,1475.579956,1464.939941,1466.699951,1466.699951,3584500000
2020-01-30,1459.560059,1472.260010,1452.780029,1471.239990,1471.239990,3787250000
2020-01-31,1473.560059,1473.560059,1441.660034,1446.709961,1446.709961,4527830000
2020-02-03,1450.930054,1466.459961,1450.930054,1457.540039,1457.540039,3757910000
2020-02-04,1472.219971,1483.300049,1472.079956,1479.790039,1479.790039,3995320000
2020-02-05,1492.680054,1497.670044,1485.760010,1496.140015,1496.140015,4117730000
2020-02-06,1500.760010,1504.790039,1496.979980,1504.140015,1504.140015,3868370000
2020-02-07,1499.609985,1504.510010,1494.939941,1498.069946,1498.069946,3730650000
2020-02-10,1492.959961,1510.469971,1492.770020,1510.359985,1510.359985,3450350000
2020-02-11,1516.189941,1518.589966,1505.819946,1508.329956,1508.329956,3760550000
2020-02-12,1514.130005,1518.819946,1513.250000,1517.810059,1517.810059,3926380000
2020-02-13,1510.780029,1518.939941,1507.819946,1513.229980,1513.229980,3498240000
2020-02-14,1515.189941,1516.510010,1509.229980,1515.530029,1515.530029,3398040000
2020-02-18,1509.780029,1513.790039,1504.199951,1511.119995,1511.119995,3746720000
2020-02-19,1515.630005,1522.260010,1514.319946,1518.939941,1518.939941,3600150000
2020-02-20,1516.680054,1519.660034,1496.780029,1511.270020,1511.270020,4007320000
2020-02-21,1505.489990,1505.719971,1489.150024,1493.890015,1493.890015,3899270000
2020-02-24,1452.180054,1458.219971,1436.109985,1440.319946,1440.319946,4842960000
2020-02-25,1446.160034,1450.369995,1393.390015,1398.119995,1398.119995,5591510000
2020-02-26,1402.439941,1423.550049,1390.599976,1395.449951,1395.449951,5478110000
2020-02-27,1368.689941,1384.959961,1330.829956,1331.579956,1331.579956,7058840000
2020-02-28,1301.390015,1326.910034,1276.770020,1324.430054,1324.430054,8563850000
2020-03-02,1335.290039,1389.040039,1322.109985,1388.709961,1388.709961,6376400000
2020-03-03,1393.630005,1408.290039,1334.239990,1346.229980,1346.229980,6355940000
2020-03-04,1366.640015,1403.410034,1359.209961,1402.719971,1402.719971,5035480000
2020-03-05,1377.530029,1383.209961,1345.890015,1356.099976,1356.099976,5575550000
2020-03-06,1321.329956,1342.180054,1304.219971,1335.459961,1335.459961,6552140000
2020-03-09,1277.380005,1280.079956,1234.050049,1237.510010,1237.510010,8423050000
2020-03-10,1271.359985,1300.719971,1234.079956,1300.489990,1300.489990,7635960000
2020-03-11,1276.500000,1276.500000,1223.599976,1238.839966,1238.839966,7374110000
2020-03-12,1182.160034,1207.339966,1122.290039,1123.430054,1123.430054,8829380000
2020-03-13,1169.890015,1237.329956,1134.420044,1237.199951,1237.199951,8258670000
2020-03-16,1126.069946,1174.579956,1090.709961,1094.069946,1094.069946,7781540000
2020-03-17,1114.069946,1171.219971,1087.579956,1159.109985,1159.109985,8358500000
2020-03-18,1111.510010,1132.290039,1058.089966,1110.589966,1110.589966,8755780000
2020-03-19,1110.290039,1144.170044,1079.300049,1114.599976,1114.599976,7946710000
2020-03-20,1125.770020,1132.869995,1061.530029,1065.650024,1065.650024,9044690000
2020-03-23,1060.300049,1067.660034,1015.630005,1040.000000,1040.000000,7402180000
2020-03-24,1090.790039,1131.079956,1089.619995,1130.420044,1130.420044,7547350000
2020-03-25,1136.439941,1179.060059,1110.750000,1135.199951,1135.199951,8285670000
2020-03-26,1146.719971,1207.479980,1146.510010,1204.500000,1204.500000,7753160000
2020-03-27,1172.550049,1197.339966,1155.119995,1162.300049,1162.300049,6194330000
2020-03-30,1171.270020,1206.319946,1167.930054,1204.140015,1204.140015,5746220000
2020-03-31,1200.310059,1215.790039,1181.969971,1187.479980,1187.479980,6568290000
2020-04-01,1151.479980,1164.979980,1129.530029,1139.310059,1139.310059,5947900000
2020-04-02,1135.349976,1169.900024,1131.680054,1168.510010,1168.510010,6454990000
2020-04-03,1163.010010,1173.410034,1137.930054,1151.569946,1151.569946,6087190000
2020-04-06,1186.390015,1233.939941,1186.380005,1228.150024,1228.150024,6391860000
2020-04-07,1260.300049,1267.069946,1221.770020,1222.750000,1222.750000,7040720000
2020-04-08,1234.729980,1262.719971,1223.609985,1258.449951,1258.449951,5856370000
2020-04-09,1270.030029,1282.770020,1259.979980,1271.199951,1271.199951,7880140000
2020-04-13,1269.410034,1270.359985,1246.469971,1266.469971,1266.469971,5274310000
2020-04-14,1284.819946,1310.010010,1284.819946,1307.089966,1307.089966,5567400000
2020-04-15,1287.449951,1292.829956,1273.170044,1283.680054,1283.680054,5203390000
2020-04-16,1291.939941,1296.869995,1277.180054,1292.900024,1292.900024,5179990000
2020-04-17,1309.229980,1322.189941,1300.969971,1320.680054,1320.680054,5792140000
2020-04-20,1309.800049,1319.739990,1299.000000,1299.380005,1299.380005,5220160000
2020-04-21,1285.239990,1285.239990,1254.569946,1259.469971,1259.469971,5075830000
2020-04-22,1283.189941,1295.619995,1279.180054,1288.380005,1288.380005,5049660000
2020-04-23,1293.859985,1309.520020,1286.949951,1288.640015,1288.640015,5756520000
2020-04-24,1294.339966,1308.349976,1286.050049,1306.319946,1306.319946,5374480000
2020-04-27,1314.109985,1324.709961,1312.810059,1320.130005,1320.130005,5194260000
2020-04-28,1330.640015,1335.170044,1305.910034,1307.170044,1307.170044,5672880000
2020-04-29,1332.939941,1349.800049,1329.209961,1342.670044,1342.670044,6620140000
2020-04-30,1343.890015,1343.890015,1326.810059,1338.020020,1338.020020,6523120000
2020-05-01,1319.130005,1320.760010,1298.209961,1302.160034,1302.160034,4753160000
2020-05-04,1296.260010,1308.479980,1288.119995,1307.810059,1307.810059,4723140000
2020-05-05,1320.069946,1332.589966,1316.599976,1318.689941,1318.689941,5129590000
2020-05-06,1325.050049,1329.239990,1312.869995,1313.030029,1313.030029,4861920000
2020-05-07,1325.829956,1333.530029,1322.829956,1325.439941,1325.439941,5164640000
2020-05-08,1336.119995,1346.069946,1333.979980,1345.189941,1345.189941,4857160000
2020-05-11,1340.290039,1354.430054,1334.500000,1348.310059,1348.310059,4807320000
2020-05-12,1352.560059,1355.750000,1322.510010,1322.869995,1322.869995,5107710000
2020-05-13,1322.079956,1326.790039,1290.239990,1302.869995,1302.869995,6143130000
2020-05-14,1292.560059,1317.599976,1282.579956,1317.390015,1317.390015,5641920000
2020-05-15,1307.010010,1324.290039,1301.599976,1323.540039,1323.540039,5477040000
2020-05-18,1341.390015,1364.079956,1341.390015,1357.880005,1357.880005,6364290000
2020-05-19,1355.849976,1362.199951,1343.839966,1344.099976,1344.099976,4969330000
2020-05-20,1357.869995,1369.119995,1357.869995,1366.989990,1366.989990,4992970000
2020-05-21,1367.359985,1371.089966,1352.910034,1356.160034,1356.160034,4966940000
2020-05-22,1355.459961,1359.530029,1349.410034,1358.939941,1358.939941,3952800000
2020-05-26,1378.329956,1386.910034,1368.469971,1369.979980,1369.979980,5837060000
2020-05-27,1377.000000,1386.750000,1356.770020,1386.609985,1386.609985,6371230000
2020-05-28,1389.109985,1401.719971,1380.060059,1382.800049,1382.800049,5402670000
2020-05-29,1382.060059,1392.270020,1369.050049,1389.630005,1389.630005,7275080000
2020-06-01,1386.089966,1394.979980,1381.939941,1392.949951,1392.949951,4673410000
2020-06-02,1396.089966,1403.569946,1389.380005,1403.420044,1403.420044,5187230000
2020-06-03,1409.430054,1422.020020,1408.489990,1418.329956,1418.329956,5989560000
2020-06-04,1414.619995,1421.349976,1404.079956,1413.079956,1413.079956,6428130000
2020-06-05,1431.390015,1453.479980,1431.390015,1448.329956,1448.329956,8617590000
2020-06-08,1450.459961,1464.969971,1447.439941,1464.579956,1464.579956,8437380000
2020-06-09,1458.599976,1467.680054,1451.930054,1460.800049,1460.800049,6382620000
2020-06-10,1465.160034,1473.949951,1455.550049,1459.780029,1459.780029,6570840000
2020-06-11,1432.680054,1432.680054,1376.469971,1376.790039,1376.790039,7018890000
2020-06-12,1405.670044,1414.270020,1368.859985,1393.260010,1393.260010,5832250000
2020-06-15,1375.410034,1409.069946,1361.410034,1403.099976,1403.099976,5740660000
2020-06-16,1427.459961,1441.219971,1407.540039,1430.099976,1430.099976,5829240000
2020-06-17,1435.400024,1438.560059,1423.449951,1426.140015,1426.140015,4549390000
2020-06-18,1421.989990,1428.800049,1417.479980,1427.780029,1427.780029,4429030000
2020-06-19,1438.420044,1444.719971,1414.229980,1422.040039,1422.040039,8327780000
2020-06-22,1421.489990,1434.709961,1416.010010,1433.739990,1433.739990,4665380000
2020-06-23,1442.219971,1454.170044,1440.729980,1442.819946,1442.819946,4704830000
2020-06-24,1437.300049,1437.689941,1401.219971,1408.839966,1408.839966,5587200000
2020-06-25,1408.239990,1426.180054,1397.959961,1424.959961,1424.959961,4815420000
2020-06-26,1419.770020,1419.880005,1384.790039,1386.050049,1386.050049,8098120000
2020-06-29,1387.969971,1406.199951,1380.640015,1405.849976,1405.849976,4462770000
2020-06-30,1404.150024,1431.939941,1402.770020,1427.229980,1427.229980,4696280000
2020-07-01,1429.910034,1443.109985,1429.560059,1437.219971,1437.219971,4443130000
2020-07-02,1447.959961,1458.859985,1440.500000,1442.949951,1442.949951,4190830000
2020-07-06,1452.439941,1471.079956,1452.439941,1470.630005,1470.630005,4736450000
2020-07-07,1466.459961,1474.790039,1455.319946,1456.520020,1456.520020,4563700000
2020-07-08,1460.810059,1471.390015,1454.349976,1471.150024,1471.150024,4927700000
2020-07-09,1475.510010,1477.390015,1448.880005,1466.040039,1466.040039,4829020000
2020-07-10,1466.089966,1483.030029,1457.650024,1481.959961,1481.959961,4515340000
2020-07-13,1491.920044,1507.150024,1463.359985,1466.640015,1466.640015,4890780000
2020-07-14,1458.670044,1485.630005,1450.180054,1483.800049,1483.800049,4476170000
